completed_date,cycle_time,blocked_days,key,url,issue_type,summary,status,resolution,Backlog,Committed,Elaboration,Build,QA,Done
2019-11-08,4.0,0,FAB-24347,https://immediateco.atlassian.net/browse/FAB-24347,Bug (subtask),Other child items are incorrectly appearing when scrolling down,Ready For Release,Done,,,,2019-11-04,2019-11-05,2019-11-08
2019-11-12,8.0,0,FAB-24346,https://immediateco.atlassian.net/browse/FAB-24346,Story,Custom source repo for CI/CD,Ready For Release,Done,2019-11-04,2019-11-04,2019-11-04,2019-11-04,2019-11-06,2019-11-12
2019-11-12,11.0,0,FAB-24341,https://immediateco.atlassian.net/browse/FAB-24341,Spike,Reactions/ReadFeed - Clarify Technical Direction for Reactions Package,Complete,Done,2019-11-01,2019-11-01,2019-11-04,2019-11-07,2019-11-07,2019-11-12
2019-11-14,10.0,0,FAB-24329,https://immediateco.atlassian.net/browse/FAB-24329,Story,Create static markup compiler,Ready For Release,Done,2019-11-04,2019-11-04,2019-11-04,2019-11-04,2019-11-12,2019-11-14
2019-12-09,32.0,0,FAB-24328,https://immediateco.atlassian.net/browse/FAB-24328,Story,Reactions/ReadFeed - Display Reactions/Replies in Feed on Standalone,Ready For Release,Done,2019-11-07,2019-11-07,2019-11-27,2019-12-03,2019-12-06,2019-12-09
2019-11-12,8.0,0,FAB-24326,https://immediateco.atlassian.net/browse/FAB-24326,Story,Create header and footer data provider package,Ready For Release,Done,2019-11-04,2019-11-04,2019-11-04,2019-11-06,2019-11-07,2019-11-12
2019-11-14,10.0,7,FAB-24321,https://immediateco.atlassian.net/browse/FAB-24321,Story,Create php plugin to enable static components,Ready For Release,Done,2019-11-04,2019-11-04,2019-11-04,2019-11-04,2019-11-07,2019-11-14
2019-11-13,12.0,0,FAB-24320,https://immediateco.atlassian.net/browse/FAB-24320,Story,Reactions/ReadFeed - Provide Reactions data via API for Display,Ready For Release,Done,2019-11-01,2019-11-01,2019-11-01,2019-11-06,2019-11-12,2019-11-13
2019-12-04,19.0,0,FAB-24319,https://immediateco.atlassian.net/browse/FAB-24319,Epic,Reactions/Read - Surface on User Recipes (Placeholder),Closed,Done,2019-11-01,2019-11-15,,,,2019-12-04
2019-11-26,25.0,0,FAB-24318,https://immediateco.atlassian.net/browse/FAB-24318,Story,Reactions/ReadFeed/Pag - Add and Style 'Show more' Reactions Paginator to Storybook,Ready For Release,Done,2019-11-01,2019-11-01,2019-11-05,2019-11-21,2019-11-25,2019-11-26
2019-11-04,3.0,0,FAB-24316,https://immediateco.atlassian.net/browse/FAB-24316,Bug (subtask),IE11 - Mobile menu does not close when logo is clicked,Closed,Done,,,2019-11-01,,,2019-11-04
2019-11-07,6.0,0,FAB-24315,https://immediateco.atlassian.net/browse/FAB-24315,Story,All Sponsored headless components to show in the front end recipe.,Closed,Done,2019-11-01,2019-11-01,,,,2019-11-07
2019-11-04,3.0,0,FAB-24313,https://immediateco.atlassian.net/browse/FAB-24313,Bug (subtask),Mobile menu incorrect tab index order,Closed,Done,,,2019-11-01,,,2019-11-04
2019-11-04,3.0,0,FAB-24312,https://immediateco.atlassian.net/browse/FAB-24312,Bug (subtask),Multiple highlighted menu items,Closed,Done,,,2019-11-01,,,2019-11-04
2019-11-11,10.0,0,FAB-24311,https://immediateco.atlassian.net/browse/FAB-24311,Spike,Reactions - Onboard New Developers,Complete,Done,2019-11-01,2019-11-01,2019-11-01,2019-11-06,2019-11-11,2019-11-11
2019-11-06,5.0,0,FAB-24310,https://immediateco.atlassian.net/browse/FAB-24310,Bug (subtask),IE11 - Keyboard navigation can not jump to next menu item,Closed,Done,,,,,2019-11-01,2019-11-06
2019-11-15,14.0,0,FAB-24309,https://immediateco.atlassian.net/browse/FAB-24309,Story,GF/Mig - Update Taxonomy Hierarchy,Ready For Release,Done,2019-11-01,2019-11-01,2019-11-01,2019-11-12,2019-11-15,2019-11-15
2019-11-04,3.0,0,FAB-24308,https://immediateco.atlassian.net/browse/FAB-24308,Bug (subtask),"JS disabled Keyboard navigation does not work
",Closed,Done,,,2019-11-01,,,2019-11-04
2019-11-04,3.0,0,FAB-24306,https://immediateco.atlassian.net/browse/FAB-24306,Bug (subtask),Slim menu when JS is disabled on IE11,Closed,Done,,,2019-11-01,,,2019-11-04
2019-11-11,10.0,0,FAB-24305,https://immediateco.atlassian.net/browse/FAB-24305,Story,GF/Mig - Migrate List Schema Options,Ready For Release,Done,2019-11-01,2019-11-01,2019-11-01,2019-11-05,2019-11-08,2019-11-11
2019-10-31,0.0,0,FAB-24291,https://immediateco.atlassian.net/browse/FAB-24291,Bug (subtask),Firefox: Truncated text when JS is disabled,Closed,Done,,,,,2019-10-31,2019-10-31
2019-10-31,0.0,0,FAB-24290,https://immediateco.atlassian.net/browse/FAB-24290,Bug (subtask),(Storybook) Submenu items with long names are truncated without '...',Closed,Done,,,,,2019-10-31,2019-10-31
2019-11-05,5.0,0,FAB-24288,https://immediateco.atlassian.net/browse/FAB-24288,Bug (subtask),Parent menu item isn't highlighted while navigating through child submenu,Ready For Release,Done,,,,2019-10-31,2019-10-31,2019-11-05
2019-11-15,15.0,0,FAB-24284,https://immediateco.atlassian.net/browse/FAB-24284,Story,Reactions/ReadFeed - Style Reply in Storybook,Ready For Release,Done,2019-10-31,2019-10-31,2019-11-01,2019-11-13,2019-11-14,2019-11-15
2019-11-08,4.0,0,FAB-24282,https://immediateco.atlassian.net/browse/FAB-24282,Bug (subtask),Overflow when last item of the mega menu expand,Ready For Release,Done,,,,2019-11-04,2019-11-05,2019-11-08
2019-11-21,21.0,0,FAB-24281,https://immediateco.atlassian.net/browse/FAB-24281,Story,Reactions/ReadFeed - Display Reactions Standalone,Ready For Release,Done,2019-10-31,2019-10-31,2019-11-01,2019-11-18,2019-11-21,2019-11-21
2019-11-13,13.0,0,FAB-24279,https://immediateco.atlassian.net/browse/FAB-24279,Story,Reactions/ReadFeed - Style Reaction in Storybook,Ready For Release,Done,2019-10-31,2019-10-31,2019-10-31,2019-11-05,2019-11-12,2019-11-13
2019-11-08,8.0,0,FAB-24278,https://immediateco.atlassian.net/browse/FAB-24278,Bug (subtask),Fix error - Unspecified Type for Glossary post (Recipe schema),Closed,Done,,,,2019-10-31,,2019-11-08
2019-11-07,7.0,0,FAB-24277,https://immediateco.atlassian.net/browse/FAB-24277,Bug (subtask),Recipe schema default for recipeIngredient field,Ready For Release,Done,,,,2019-10-31,2019-11-06,2019-11-07
2019-11-20,20.0,0,FAB-24273,https://immediateco.atlassian.net/browse/FAB-24273,Story,Create 'Site Config' settings Resource,Complete,Done,2019-10-31,2019-10-31,2019-11-12,2019-11-18,2019-11-20,2019-11-20
2019-10-31,0.0,0,FAB-24262,https://immediateco.atlassian.net/browse/FAB-24262,Bug (subtask),Recipe Tips overlap content below,Ready For Release,Done,,,,2019-10-31,2019-10-31,2019-10-31
2019-11-19,7.0,0,FAB-24254,https://immediateco.atlassian.net/browse/FAB-24254,Story,MyHub: Add header and footer,Ready For Release,Done,2019-11-12,2019-11-12,2019-11-12,2019-11-18,2019-11-18,2019-11-19
2019-11-19,12.0,0,FAB-24253,https://immediateco.atlassian.net/browse/FAB-24253,Story,MyHub: Basic infrastructure,Ready For Release,Done,2019-11-07,2019-11-07,2019-11-07,2019-11-18,2019-11-18,2019-11-19
2019-11-19,12.0,0,FAB-24252,https://immediateco.atlassian.net/browse/FAB-24252,Story,MyHub: Setup initial application,Ready For Release,Done,2019-11-07,2019-11-07,2019-11-07,2019-11-18,2019-11-18,2019-11-19
2019-10-31,1.0,0,FAB-24245,https://immediateco.atlassian.net/browse/FAB-24245,Bug (subtask),mobile nav menu - last green menu items are not reachable,Ready For Release,Done,,,,2019-10-30,2019-10-30,2019-10-31
2019-10-31,0.0,0,FAB-24244,https://immediateco.atlassian.net/browse/FAB-24244,Bug (subtask),Hovering mouse over menu items causes background to flicker between grey and white,Closed,Done,,,,2019-10-31,2019-10-31,2019-10-31
2019-10-31,1.0,0,FAB-24242,https://immediateco.atlassian.net/browse/FAB-24242,Bug (subtask),Keyboard Navigation - Pressing Esc is not closing menuitem,Closed,Done,,,,2019-10-30,2019-10-30,2019-10-31
2019-10-31,1.0,0,FAB-24241,https://immediateco.atlassian.net/browse/FAB-24241,Bug (subtask),Change character limit for truncated menu items on mobile nav,Closed,Done,,,,2019-10-30,2019-10-31,2019-10-31
2019-10-31,1.0,0,FAB-24239,https://immediateco.atlassian.net/browse/FAB-24239,Bug (subtask),Non-JS keyboard navigation cannot get main nav to display on desktop,Closed,Done,,,2019-10-30,,,2019-10-31
2019-11-28,27.0,0,FAB-24232,https://immediateco.atlassian.net/browse/FAB-24232,Epic,Static Header and Footer across WP and Headless,Ready For Release,Done,2019-11-01,2019-11-01,2019-11-06,2019-11-06,,2019-11-28
2019-10-30,0.0,0,FAB-24226,https://immediateco.atlassian.net/browse/FAB-24226,Bug (subtask),Edge / IE11 - Search bar has 2 dismiss icons,Ready For Release,Done,,,,2019-10-30,2019-10-30,2019-10-30
2019-10-31,1.0,0,FAB-24224,https://immediateco.atlassian.net/browse/FAB-24224,Bug (subtask),IE11 - Search icon doesn't switch to an X when search bar opens,Closed,Done,,,,2019-10-30,2019-10-31,2019-10-31
2019-11-26,27.0,0,FAB-24220,https://immediateco.atlassian.net/browse/FAB-24220,Story,Create 'Header' settings Resource,Complete,Done,2019-10-30,2019-10-30,2019-11-12,2019-11-20,2019-11-25,2019-11-26
2019-12-06,29.0,0,FAB-24213,https://immediateco.atlassian.net/browse/FAB-24213,Story,Glossary A-Z navigation in AMP,Ready For Release,Done,2019-10-30,2019-11-07,2019-11-12,2019-12-02,2019-12-04,2019-12-06
2019-10-30,1.0,0,FAB-24211,https://immediateco.atlassian.net/browse/FAB-24211,Bug (subtask),Square image on amp not full width,Ready For Release,Done,,,,2019-10-29,2019-10-29,2019-10-30
2019-11-12,14.0,0,FAB-24193,https://immediateco.atlassian.net/browse/FAB-24193,Spike,GF/Mig - Check Fabric can store Recipe Categories,Complete,Done,2019-10-29,2019-10-29,2019-10-29,2019-11-11,2019-11-11,2019-11-12
2019-11-01,3.0,0,FAB-24192,https://immediateco.atlassian.net/browse/FAB-24192,Story,Remove comma from 'optional note text field',Complete,Done,2019-10-29,2019-10-29,2019-10-29,2019-10-30,2019-10-31,2019-11-01
2019-11-28,21.0,0,FAB-24187,https://immediateco.atlassian.net/browse/FAB-24187,Story,Create the list post type endpoints in the content API,Complete,Done,2019-10-29,2019-11-07,2019-11-07,2019-11-18,2019-11-22,2019-11-28
2019-10-30,2.0,0,FAB-24180,https://immediateco.atlassian.net/browse/FAB-24180,Bug (subtask),Navigation menu positioning on posts & archive pages,Ready For Release,Done,,,,2019-10-28,2019-10-28,2019-10-30
2019-10-30,2.0,0,FAB-24179,https://immediateco.atlassian.net/browse/FAB-24179,Bug (subtask),Navigation menu not displayed on masthead-led posts,Ready For Release,Done,,,,2019-10-28,2019-10-28,2019-10-30
2019-10-30,5.0,0,FAB-24177,https://immediateco.atlassian.net/browse/FAB-24177,Bug (subtask),Incorrect border radius on search box,Ready For Release,Done,,,,2019-10-25,2019-10-25,2019-10-30
2019-10-25,0.0,0,FAB-24174,https://immediateco.atlassian.net/browse/FAB-24174,Bug (subtask),Placeholder text not aligned vertically,Closed,Done,,,,2019-10-25,,2019-10-25
2019-11-07,10.0,0,FAB-24173,https://immediateco.atlassian.net/browse/FAB-24173,Story,GF/Mig - Update Recipe Scripts to Include Video,Ready For Release,Done,2019-10-28,2019-10-28,2019-10-29,2019-11-04,2019-11-05,2019-11-07
2019-11-01,7.0,0,FAB-24157,https://immediateco.atlassian.net/browse/FAB-24157,Story,GF/Mig/Reactions - Extract all Comment Data,Complete,Done,2019-10-25,2019-10-25,2019-10-28,2019-10-28,2019-11-01,2019-11-01
2019-11-21,28.0,0,FAB-24153,https://immediateco.atlassian.net/browse/FAB-24153,Sub-Task,Incentives ??,Closed,Done,,,2019-10-24,,,2019-11-21
2019-11-18,24.0,0,FAB-24133,https://immediateco.atlassian.net/browse/FAB-24133,Dev Task,Postman - Refactor all Content-API tests to be under a single collection,Ready For Release,Done,2019-10-25,2019-10-25,2019-11-07,2019-11-18,2019-11-18,2019-11-18
2019-11-04,11.0,0,FAB-24128,https://immediateco.atlassian.net/browse/FAB-24128,Story,Reactions - Rebase platform on Content API work,Complete,Done,2019-10-24,2019-10-24,2019-10-24,2019-10-24,2019-11-04,2019-11-04
2019-10-24,0.0,0,FAB-24127,https://immediateco.atlassian.net/browse/FAB-24127,Spike,Reactions - Investigate API Platform Schema.org generator ,Complete,Done,2019-10-24,2019-10-24,2019-10-24,2019-10-24,2019-10-24,2019-10-24
2019-11-20,28.0,0,FAB-24124,https://immediateco.atlassian.net/browse/FAB-24124,Story,Style Glossary navigation,Complete,Done,2019-10-23,2019-10-23,2019-11-04,2019-11-05,2019-11-06,2019-11-20
2019-11-14,22.0,0,FAB-24123,https://immediateco.atlassian.net/browse/FAB-24123,Dev Task,Swap free Ninja Tables version for Pro version,Complete,Done,2019-10-23,2019-10-23,2019-10-23,2019-10-24,2019-11-07,2019-11-14
2019-11-08,16.0,0,FAB-24103,https://immediateco.atlassian.net/browse/FAB-24103,Story,Make pronunciation a required field,Complete,Done,2019-10-23,2019-10-23,2019-11-04,2019-11-07,2019-11-07,2019-11-08
2019-11-13,21.0,0,FAB-24101,https://immediateco.atlassian.net/browse/FAB-24101,Bug,"AMP List ""See More"" CTA have the wrong CTA colour",Complete,Done,2019-10-23,2019-10-23,2019-10-23,2019-11-08,2019-11-08,2019-11-13
2019-10-25,2.0,0,FAB-24100,https://immediateco.atlassian.net/browse/FAB-24100,Bug (subtask),(iOS) Doesn't autofocus to keyboard when search icon is clicked,Closed,Done,,,,2019-10-23,2019-10-24,2019-10-25
2019-10-25,2.0,0,FAB-24099,https://immediateco.atlassian.net/browse/FAB-24099,Bug (subtask),Search icon isn't changing back to green when closed,Ready For Release,Done,,,,2019-10-23,2019-10-23,2019-10-25
2019-11-28,8.0,0,FAB-24097,https://immediateco.atlassian.net/browse/FAB-24097,Sub-Task,Consent forms,Complete,Done,,,,2019-11-20,2019-11-20,2019-11-28
2019-11-19,20.0,0,FAB-24096,https://immediateco.atlassian.net/browse/FAB-24096,Sub-Task,Feedback capturing form / mechanism,Complete,Done,,,,2019-10-30,2019-11-07,2019-11-19
2019-11-19,20.0,0,FAB-24095,https://immediateco.atlassian.net/browse/FAB-24095,Sub-Task,Script,Complete,Done,,,,2019-10-30,2019-11-06,2019-11-19
2019-11-28,28.0,0,FAB-24092,https://immediateco.atlassian.net/browse/FAB-24092,Sub-Task,Update prototype with visuals,Complete,Done,,,,2019-10-31,2019-11-20,2019-11-28
2019-11-28,36.0,0,FAB-24091,https://immediateco.atlassian.net/browse/FAB-24091,Discovery Story,BBC Good Food Show : Prototype,Complete,Done,,,2019-10-23,2019-10-23,2019-11-21,2019-11-28
2019-11-21,29.0,0,FAB-24090,https://immediateco.atlassian.net/browse/FAB-24090,Sub-Task,Branded clothing / lanyards etc,Complete,Done,,,2019-10-23,,,2019-11-21
2019-11-28,36.0,0,FAB-24088,https://immediateco.atlassian.net/browse/FAB-24088,Sub-Task,Upload prototype onto devices ,Complete,Done,,,,,2019-10-23,2019-11-28
2019-11-05,13.0,0,FAB-24084,https://immediateco.atlassian.net/browse/FAB-24084,Sub-Task,Contact event organisers (Sophie),Closed,Done,,,2019-10-23,,,2019-11-05
2019-11-20,28.0,0,FAB-24083,https://immediateco.atlassian.net/browse/FAB-24083,Sub-Task,Transport & Accommodation(?),Complete,Done,,,,,2019-10-23,2019-11-20
2019-11-14,22.0,0,FAB-24076,https://immediateco.atlassian.net/browse/FAB-24076,Spike,Establish the components of the image handler service for the UGR API,Complete,Done,2019-10-23,2019-10-23,2019-10-23,2019-10-23,2019-11-14,2019-11-14
2019-10-30,8.0,0,FAB-24071,https://immediateco.atlassian.net/browse/FAB-24071,Design Story,Review Glossary navigation design,Complete,Done,2019-10-22,2019-10-22,2019-10-22,2019-10-23,2019-10-23,2019-10-30
2019-10-28,6.0,0,FAB-24070,https://immediateco.atlassian.net/browse/FAB-24070,Spike,Investigate content API with a view to including Lists,Complete,Done,2019-10-22,2019-10-22,2019-10-22,2019-10-24,2019-10-28,2019-10-28
2019-10-28,5.0,0,FAB-24068,https://immediateco.atlassian.net/browse/FAB-24068,Sub-Task,Create add menu option to category,Ready For Release,Done,,,,2019-10-23,2019-10-23,2019-10-28
2019-10-30,7.0,0,FAB-24058,https://immediateco.atlassian.net/browse/FAB-24058,Sub-Task,Display Glossary nav bar widget area on the front end,Ready For Release,Done,,,,2019-10-23,2019-10-23,2019-10-30
2019-10-25,2.0,0,FAB-24057,https://immediateco.atlassian.net/browse/FAB-24057,Sub-Task,Create glossary nav bar widget area,Ready For Release,Done,,,,2019-10-23,2019-10-23,2019-10-25
2019-11-12,18.0,0,FAB-24045,https://immediateco.atlassian.net/browse/FAB-24045,Sub-Task,Brightcove videos in content block for recipes frontend,Ready For Release,Done,,,,2019-10-25,2019-11-06,2019-11-12
2019-11-12,22.0,0,FAB-24044,https://immediateco.atlassian.net/browse/FAB-24044,Sub-Task,Send embed Brightcove in step-by-step recipe to the Content API,Ready For Release,Done,,,,2019-10-21,2019-10-21,2019-11-12
2019-11-12,22.0,0,FAB-24043,https://immediateco.atlassian.net/browse/FAB-24043,Sub-Task,Allow brightcove videos in content blocks for Content API,Ready For Release,Done,,,,2019-10-21,2019-10-21,2019-11-12
2019-10-21,0.0,0,FAB-24027,https://immediateco.atlassian.net/browse/FAB-24027,Sub-Task,Revise Mongo DB.  Experiment with JSON Schema,Ready For Release,Done,,,,2019-10-21,,2019-10-21
2019-10-25,8.0,0,FAB-24004,https://immediateco.atlassian.net/browse/FAB-24004,Story,Reactions/ReadFeed - Set-up Basic NPM Package,Complete,Done,2019-10-17,2019-10-17,2019-10-17,2019-10-22,2019-10-25,2019-10-25
2019-10-17,1.0,0,FAB-23974,https://immediateco.atlassian.net/browse/FAB-23974,Bug (subtask),Drop down nav is not 100% on mobile,Ready For Release,Done,,,,2019-10-16,2019-10-16,2019-10-17
2019-11-01,16.0,0,FAB-23968,https://immediateco.atlassian.net/browse/FAB-23968,Story,Reactions - Update Reactions Service Frontend Spec,Closed,Done,2019-10-16,2019-10-16,2019-10-17,2019-10-24,2019-10-28,2019-11-01
2019-11-20,1.0,0,FAB-23963,https://immediateco.atlassian.net/browse/FAB-23963,Sub-Task,test/confirm that the new deployment is up and working,Ready For Release,Done,,,,2019-11-19,2019-11-19,2019-11-20
2019-11-19,34.0,0,FAB-23962,https://immediateco.atlassian.net/browse/FAB-23962,Sub-Task,deploy the new image with the TD,Complete,Done,,,,,2019-10-16,2019-11-19
2019-10-23,8.0,1,FAB-23944,https://immediateco.atlassian.net/browse/FAB-23944,Story,Verify the rules generated by imports are valid routes,Complete,Done,2019-10-15,2019-10-15,2019-10-15,2019-10-16,2019-10-16,2019-10-23
2019-10-22,7.0,0,FAB-23940,https://immediateco.atlassian.net/browse/FAB-23940,Discovery Story,Illustrate the user flow for users saving a recipe & creating a collection,Complete,Done,,,,2019-10-15,2019-10-15,2019-10-22
2019-11-28,45.0,0,FAB-23936,https://immediateco.atlassian.net/browse/FAB-23936,Discovery Story,BBC Good Food Show : Logistics,Closed,Done,,,2019-10-14,2019-10-21,,2019-11-28
2019-10-24,9.0,0,FAB-23934,https://immediateco.atlassian.net/browse/FAB-23934,Story,Reactions - Create GoodFood Default Settings doc,Complete,Done,2019-10-15,2019-10-15,2019-10-15,2019-10-22,2019-10-23,2019-10-24
2019-10-24,9.0,0,FAB-23933,https://immediateco.atlassian.net/browse/FAB-23933,Story,Reactions - first draft of new schema,Complete,Done,2019-10-15,2019-10-15,2019-10-15,2019-10-21,2019-10-24,2019-10-24
2019-12-03,49.0,0,FAB-23929,https://immediateco.atlassian.net/browse/FAB-23929,Story,Reactions - Set-up Mongo Database for STAGING,Ready For Release,Done,2019-10-15,2019-10-15,2019-10-15,2019-10-18,2019-11-15,2019-12-03
2019-10-21,7.0,0,FAB-23894,https://immediateco.atlassian.net/browse/FAB-23894,Bug (subtask),Slower internet incorrectly causes ad to pop-down for less than a second,Closed,Done,,,,2019-10-14,2019-10-14,2019-10-21
2019-12-02,34.0,0,FAB-23891,https://immediateco.atlassian.net/browse/FAB-23891,Story,Recipe schema in Content API,Closed,Done,2019-10-11,2019-10-29,2019-10-29,,,2019-12-02
